"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","hickery"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","gagadaga"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","traptations"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","traptations"
"Hunter","Survival","Survival Tactics","Survival.Hunter","traptations"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","noheadx"
"Shaman","Restoration","Living Tide","Restoration.Shaman","noheadx"
"Shaman","Restoration","Voodoo Mastery","Restoration.Shaman","noheadx"
"Priest","Discipline","Blaze of Light","Discipline.Priest","fortnights"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fortnights"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","fortnights"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","rothoss"
"Hunter","Survival","Survival Tactics","Survival.Hunter","rothoss"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","rothoss"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","cmonnmann"
"Paladin","Holy","Blessed Hands","Holy.Paladin","fakepala"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","fakepala"
"Paladin","Holy","Divine Favor","Holy.Paladin","fakepala"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Dismantle","Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","blindwolfttv"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","norbury"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","norbury"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","norbury"
"Priest","Shadow","Megalomania","Shadow.Priest","melonsoda"
"Priest","Shadow","Void Shift","Shadow.Priest","melonsoda"
"Priest","Shadow","Greater Fade","Shadow.Priest","melonsoda"
"Druid","Feral","Thorns","Feral.Druid","hikari"
"Druid","Feral","Leader of the Pack","Feral.Druid","hikari"
"Druid","Feral","Strength of the Wild","Feral.Druid","hikari"
"Shaman","Restoration","Living Tide","Restoration.Shaman","asnalda"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","asnalda"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","asnalda"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","odratnuh"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","mukungi"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","mukungi"
"Shaman","Restoration","Living Tide","Restoration.Shaman","mukungi"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","getlownoob"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jowtzy"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","homunculusx"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","homunculusx"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","homunculusx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Dismantle","Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","lumingfeii"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","yawanur"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","yawanur"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","yawanur"
"Rogue","Assassination","Dismantle","Assassination.Rogue","djxx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","djxx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","djxx"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","wzx"
"Warrior","Fury","Battle Trance","Fury.Warrior","wzx"
"Warrior","Fury","Warbringer","Fury.Warrior","wzx"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","babycakez"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","babycakez"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","babycakez"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","drwongmd"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","drwongmd"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","drwongmd"
"Mage","Fire","Flamecannon","Fire.Mage","original"
"Mage","Fire","Pyrokinesis","Fire.Mage","original"
"Mage","Fire","Tinder","Fire.Mage","original"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","uzi"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","uzi"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","uzi"
"Priest","Shadow","Driven to Madness","Shadow.Priest","ttvenvyion"
"Priest","Shadow","Greater Fade","Shadow.Priest","ttvenvyion"
"Priest","Shadow","Psyfiend","Shadow.Priest","ttvenvyion"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","kuzar"
"Hunter","Survival","Survival Tactics","Survival.Hunter","kuzar"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","kuzar"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","makmak"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","makmak"
"Priest","Discipline","Blaze of Light","Discipline.Priest","makmak"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","cynthadra"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","baldzx"
"Rogue","Assassination","Dismantle","Assassination.Rogue","baldzx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","baldzx"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","dempy"
"Druid","Restoration","Thorns","Restoration.Druid","dempy"
"Druid","Restoration","Focused Growth","Restoration.Druid","dempy"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","dennerdz"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","narrii"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","narrii"
"Rogue","Assassination","Dismantle","Assassination.Rogue","narrii"
"Druid","Restoration","Focused Growth","Restoration.Druid","yungsavage"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","yungsavage"
"Druid","Restoration","Reactive Resin","Restoration.Druid","yungsavage"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","ogailz"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","ogailz"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","ogailz"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","rageranger"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","rageranger"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","rageranger"
"Druid","Feral","Thorns","Feral.Druid","tysandra"
"Druid","Feral","Leader of the Pack","Feral.Druid","tysandra"
"Druid","Feral","Strength of the Wild","Feral.Druid","tysandra"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","frumples"
"Paladin","Retribution","Law and Order","Retribution.Paladin","frumples"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","frumples"
"Priest","Discipline","Blaze of Light","Discipline.Priest","flagiddyflag"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","flagiddyflag"
"Priest","Discipline","Trinity","Discipline.Priest","flagiddyflag"
"Priest","Holy","Miracle Worker","Holy.Priest","rawse"
"Priest","Holy","Greater Fade","Holy.Priest","rawse"
"Priest","Holy","Holy Ward","Holy.Priest","rawse"
"Rogue","Assassination","Dismantle","Assassination.Rogue","imarogueduh"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","imarogueduh"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","imarogueduh"
"Shaman","Restoration","Skyfury Totem","Restoration.Shaman","grenzle"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","grenzle"
"Shaman","Restoration","Living Tide","Restoration.Shaman","grenzle"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","loopzo"
"Priest","Discipline","Blaze of Light","Discipline.Priest","loopzo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","loopzo"
"Priest","Discipline","Blaze of Light","Discipline.Priest","okasaki"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","okasaki"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","okasaki"
"Shaman","Restoration","Living Tide","Restoration.Shaman","jaycoob"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","jaycoob"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","jaycoob"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","meowhallo"
"Warrior","Arms","Disarm","Arms.Warrior","meowhallo"
"Warrior","Arms","Warbringer","Arms.Warrior","meowhallo"
"Death Knight","Frost","Strangulate","Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","whosurbobby"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","youresobad"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","youresobad"
"Death Knight","Unholy","Raise Abomination","Unholy.Death Knight","youresobad"
"Priest","Discipline","Dome of Light","Discipline.Priest","hinaraa"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","hinaraa"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","hinaraa"
"Priest","Holy","Greater Fade","Holy.Priest","atimus"
"Priest","Holy","Holy Ward","Holy.Priest","atimus"
"Priest","Holy","Miracle Worker","Holy.Priest","atimus"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","wragetv"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","wragetv"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","wragetv"
"Shaman","Restoration","Living Tide","Restoration.Shaman","fastaslight"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","fastaslight"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","fastaslight"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","sellohh"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","sellohh"
"Paladin","Holy","Blessed Hands","Holy.Paladin","sellohh"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fatwheat"
"Priest","Discipline","Dome of Light","Discipline.Priest","fatwheat"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","fatwheat"
"Druid","Feral","Thorns","Feral.Druid","axtin"
"Druid","Feral","Leader of the Pack","Feral.Druid","axtin"
"Druid","Feral","Strength of the Wild","Feral.Druid","axtin"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","yeezymode"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","holyster"
"Priest","Discipline","Dome of Light","Discipline.Priest","holyster"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","holyster"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","mcredr"
"Rogue","Assassination","Dismantle","Assassination.Rogue","mcredr"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","mcredr"
"Druid","Restoration","Reactive Resin","Restoration.Druid","breezier"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","breezier"
"Druid","Restoration","Focused Growth","Restoration.Druid","breezier"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","inthemorning"
"Rogue","Assassination","Dismantle","Assassination.Rogue","inthemorning"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","inthemorning"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","redbulls"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","redbulls"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","redbulls"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","holyknight"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","holyknight"
"Paladin","Protection","Judgments of the Pure","Protection.Paladin","holyknight"
"Priest","Discipline","Archangel","Discipline.Priest","lovelyn"
"Priest","Discipline","Trinity","Discipline.Priest","lovelyn"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","lovelyn"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","papalutio"
"Priest","Discipline","Dome of Light","Discipline.Priest","fibbre"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","fibbre"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fibbre"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","dymerx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","dymerx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","dymerx"
"Druid","Restoration","Focused Growth","Restoration.Druid","motavation"
"Druid","Restoration","Deep Roots","Restoration.Druid","motavation"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","motavation"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","ibuildwalls"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","shazdo"
"Priest","Discipline","Blaze of Light","Discipline.Priest","shazdo"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","shazdo"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","giftedhater"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","giftedhater"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","giftedhater"
"Warrior","Fury","Disarm","Fury.Warrior","freelevi"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","freelevi"
"Warrior","Fury","Warbringer","Fury.Warrior","freelevi"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","juxsr"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","juxsr"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","juxsr"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","hold"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","hold"
"Priest","Discipline","Blaze of Light","Discipline.Priest","hold"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","rarityh"
"Priest","Holy","Greater Fade","Holy.Priest","fluent"
"Priest","Holy","Divine Ascension","Holy.Priest","fluent"
"Priest","Holy","Miracle Worker","Holy.Priest","fluent"
"Priest","Discipline","Dome of Light","Discipline.Priest","tongueonpane"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","tongueonpane"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","tongueonpane"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","erlidd"
"Hunter","Survival","Survival Tactics","Survival.Hunter","erlidd"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","erlidd"
"Warrior","Fury","Enduring Rage","Fury.Warrior","zugluv"
"Warrior","Fury","Master and Commander","Fury.Warrior","zugluv"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","zugluv"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","krourk"
"Warrior","Fury","Enduring Rage","Fury.Warrior","krourk"
"Warrior","Fury","Battle Trance","Fury.Warrior","krourk"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jlxx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jlxx"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jlxx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","hausiengang"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","hausiengang"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","hausiengang"
"Druid","Feral","Strength of the Wild","Feral.Druid","nightx"
"Druid","Feral","Leader of the Pack","Feral.Druid","nightx"
"Druid","Feral","Thorns","Feral.Druid","nightx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Dismantle","Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","tmpikaboo"
"Mage","Arcane","Temporal Shield","Arcane.Mage","numbing"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","numbing"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","numbing"
"Priest","Discipline","Dark Archangel","Discipline.Priest","bicardii"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bicardii"
"Priest","Discipline","Blaze of Light","Discipline.Priest","bicardii"
"Warrior","Fury","Warbringer","Fury.Warrior","strongshark"
"Warrior","Fury","Enduring Rage","Fury.Warrior","strongshark"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","strongshark"
"Warrior","Fury","Enduring Rage","Fury.Warrior","smokingmachn"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","smokingmachn"
"Warrior","Fury","Battle Trance","Fury.Warrior","smokingmachn"
"Druid","Feral","Leader of the Pack","Feral.Druid","shiftwork"
"Druid","Feral","Wicked Claws","Feral.Druid","shiftwork"
"Druid","Feral","Strength of the Wild","Feral.Druid","shiftwork"
"Priest","Shadow","Psyfiend","Shadow.Priest","toiletpaper"
"Priest","Shadow","Megalomania","Shadow.Priest","toiletpaper"
"Priest","Shadow","Greater Fade","Shadow.Priest","toiletpaper"
"Paladin","Holy","Divine Favor","Holy.Paladin","linisia"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","linisia"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","linisia"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","danaowns"
"Warlock","Destruction","Bane of Fragility","Destruction.Warlock","danaowns"
"Warlock","Destruction","Gateway Mastery","Destruction.Warlock","danaowns"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","vendetta"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","vendetta"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","vendetta"
"Priest","Discipline","Dome of Light","Discipline.Priest","disciel"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","disciel"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","disciel"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","nanaceba"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","nanaceba"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","nanaceba"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","nevermindx"
"Druid","Restoration","Reactive Resin","Restoration.Druid","nevermindx"
"Druid","Restoration","Thorns","Restoration.Druid","nevermindx"
"Priest","Shadow","Psyfiend","Shadow.Priest","injxx"
"Priest","Shadow","Megalomania","Shadow.Priest","injxx"
"Priest","Shadow","Greater Fade","Shadow.Priest","injxx"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","coolwala"
"Warlock","Destruction","Bane of Havoc","Destruction.Warlock","coolwala"
"Warlock","Destruction","Casting Circle","Destruction.Warlock","coolwala"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","gomc"
"Priest","Discipline","Blaze of Light","Discipline.Priest","gomc"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","gomc"
"Druid","Restoration","Focused Growth","Restoration.Druid","pillahumpxo"
"Druid","Restoration","Reactive Resin","Restoration.Druid","pillahumpxo"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","pillahumpxo"
"Mage","Fire","Pyrokinesis","Fire.Mage","rawrexthree"
"Mage","Fire","Ring of Fire","Fire.Mage","rawrexthree"
"Mage","Fire","Tinder","Fire.Mage","rawrexthree"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","coalie"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","coalie"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","coalie"
"Mage","Fire","Ring of Fire","Fire.Mage","ross"
"Mage","Fire","Flamecannon","Fire.Mage","ross"
"Mage","Fire","Pyrokinesis","Fire.Mage","ross"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","moonysham"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","moonysham"
"Shaman","Restoration","Living Tide","Restoration.Shaman","moonysham"
"Priest","Discipline","Blaze of Light","Discipline.Priest","litebuufr"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","litebuufr"
"Priest","Discipline","Dark Archangel","Discipline.Priest","litebuufr"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","milliionaire"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","milliionaire"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","milliionaire"
"Mage","Frost","Deep Shatter","Frost.Mage","camstein"
"Mage","Frost","Frostbite","Frost.Mage","camstein"
"Mage","Frost","Ice Wall","Frost.Mage","camstein"
"Druid","Restoration","Reactive Resin","Restoration.Druid","gloomster"
"Druid","Restoration","Thorns","Restoration.Druid","gloomster"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","gloomster"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","palumor"
"Rogue","Subtlety","Silhouette","Subtlety.Rogue","palumor"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","palumor"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","cienna"
"Priest","Discipline","Dome of Light","Discipline.Priest","cienna"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","cienna"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","aerstab"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","aerstab"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","aerstab"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","promiscuous"
"Druid","Restoration","Focused Growth","Restoration.Druid","promiscuous"
"Druid","Restoration","High Winds","Restoration.Druid","promiscuous"
"Priest","Shadow","Void Volley","Shadow.Priest","technique"
"Priest","Shadow","Psyfiend","Shadow.Priest","technique"
"Priest","Shadow","Megalomania","Shadow.Priest","technique"
"Priest","Holy","Greater Fade","Holy.Priest","aidscleaver"
"Priest","Holy","Miracle Worker","Holy.Priest","aidscleaver"
"Priest","Holy","Divine Ascension","Holy.Priest","aidscleaver"
"Hunter","Survival","Mending Bandage","Survival.Hunter","electronic"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","electronic"
