"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Priest","Holy","Greater Fade","Holy.Priest","bigvuqoffdam"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","trillr"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","trillr"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","trillr"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","mvqdh"
"Druid","Guardian","Den Mother","Guardian.Druid","lgpepperoni"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","lgpepperoni"
"Druid","Guardian","Sharpened Claws","Guardian.Druid","lgpepperoni"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","baegoesmeow"
"Druid","Restoration","Reactive Resin","Restoration.Druid","baegoesmeow"
"Druid","Restoration","Focused Growth","Restoration.Druid","baegoesmeow"
"Mage","Fire","Ring of Fire","Fire.Mage","fatrat"
"Mage","Fire","Pyrokinesis","Fire.Mage","fatrat"
"Mage","Fire","Tinder","Fire.Mage","fatrat"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","demoncouch"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","thugonomicz"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","wushoolay"
"Druid","Restoration","Reactive Resin","Restoration.Druid","wushoolay"
"Druid","Restoration","Focused Growth","Restoration.Druid","wushoolay"
"Mage","Fire","Ring of Fire","Fire.Mage","bigfatrat"
"Mage","Fire","Pyrokinesis","Fire.Mage","bigfatrat"
"Mage","Fire","Tinder","Fire.Mage","bigfatrat"
"Druid","Feral","Leader of the Pack","Feral.Druid","bleeds"
"Druid","Feral","Ferocious Wound","Feral.Druid","bleeds"
"Druid","Feral","Strength of the Wild","Feral.Druid","bleeds"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jarome"
"Rogue","Subtlety","Death from Above","Subtlety.Rogue","jarome"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jarome"
"Paladin","Holy","Divine Favor","Holy.Paladin","jerrybigbean"
"Paladin","Holy","Blessed Hands","Holy.Paladin","jerrybigbean"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","jerrybigbean"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","narangbyul"
"Warrior","Fury","Warbringer","Fury.Warrior","execute"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","execute"
"Warrior","Fury","Disarm","Fury.Warrior","execute"
"Druid","Restoration","Focused Growth","Restoration.Druid","rennar"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","rennar"
"Druid","Restoration","Reactive Resin","Restoration.Druid","rennar"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","nuttington"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","nuttington"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","nuttington"
"Druid","Restoration","Early Spring","Restoration.Druid","catwalk"
"Druid","Restoration","Mark of the Wild","Restoration.Druid","catwalk"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","catwalk"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","challengerz"
"Priest","Discipline","Blaze of Light","Discipline.Priest","challengerz"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","challengerz"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jaromex"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","magnusz"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","magnusz"
"Warrior","Arms","Warbringer","Arms.Warrior","magnusz"
"Priest","Holy","Ray of Hope","Holy.Priest","xiuni"
"Priest","Holy","Greater Fade","Holy.Priest","xiuni"
"Priest","Holy","Miracle Worker","Holy.Priest","xiuni"
"Paladin","Holy","Blessed Hands","Holy.Paladin","johnybigbean"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","johnybigbean"
"Paladin","Holy","Divine Favor","Holy.Paladin","johnybigbean"
"Druid","Restoration","Focused Growth","Restoration.Druid","toonah"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","toonah"
"Druid","Restoration","Mark of the Wild","Restoration.Druid","toonah"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","randysavage"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","randysavage"
"Priest","Discipline","Blaze of Light","Discipline.Priest","randysavage"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","dzd"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","dzd"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","dzd"
"Priest","Holy","Divine Ascension","Holy.Priest","ptmgxo"
"Priest","Holy","Miracle Worker","Holy.Priest","ptmgxo"
"Priest","Holy","Greater Fade","Holy.Priest","ptmgxo"
"Priest","Holy","Miracle Worker","Holy.Priest","kebbos"
"Priest","Holy","Greater Fade","Holy.Priest","kebbos"
"Priest","Holy","Holy Ward","Holy.Priest","kebbos"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jax"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jax"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jax"
"Priest","Holy","Miracle Worker","Holy.Priest","rmpisfun"
"Priest","Holy","Holy Ward","Holy.Priest","rmpisfun"
"Priest","Holy","Greater Fade","Holy.Priest","rmpisfun"
"Druid","Feral","Strength of the Wild","Feral.Druid","suffreform"
"Druid","Feral","Thorns","Feral.Druid","suffreform"
"Druid","Feral","Leader of the Pack","Feral.Druid","suffreform"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","magnuszx"
"Warrior","Arms","Warbringer","Arms.Warrior","magnuszx"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","magnuszx"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","angrycubanx"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","angrycubanx"
"Paladin","Holy","Divine Favor","Holy.Paladin","angrycubanx"
"Druid","Feral","Ferocious Wound","Feral.Druid","dallas"
"Druid","Feral","Strength of the Wild","Feral.Druid","dallas"
"Druid","Feral","Leader of the Pack","Feral.Druid","dallas"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","shadowdeathj"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","shadowdeathj"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","shadowdeathj"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","vethosis"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","vethosis"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","vethosis"
"Priest","Holy","Miracle Worker","Holy.Priest","bluemangroup"
"Priest","Holy","Greater Fade","Holy.Priest","bluemangroup"
"Priest","Holy","Holy Ward","Holy.Priest","bluemangroup"
"Priest","Holy","Greater Fade","Holy.Priest","sacerdotes"
"Priest","Holy","Cardinal Mending","Holy.Priest","sacerdotes"
"Priest","Holy","Miracle Worker","Holy.Priest","sacerdotes"
"Hunter","Survival","Mending Bandage","Survival.Hunter","dgflex"
"Hunter","Survival","Survival Tactics","Survival.Hunter","dgflex"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","dgflex"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","nahj"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","nahj"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","nahj"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","grimunt"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","grimunt"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","grimunt"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","frehj"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","frehj"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","frehj"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","brbpetmycat"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","brbpetmycat"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","brbpetmycat"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","keator"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","keator"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","keator"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","dempy"
"Druid","Restoration","Thorns","Restoration.Druid","dempy"
"Druid","Restoration","Focused Growth","Restoration.Druid","dempy"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","revolutio"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","reileralt"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","reileralt"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","reileralt"
"Shaman","Restoration","Living Tide","Restoration.Shaman","dinosauer"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","dinosauer"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","dinosauer"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","killuminati"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","killuminati"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","killuminati"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","marvinceo"
"Paladin","Retribution","Law and Order","Retribution.Paladin","marvinceo"
"Paladin","Retribution","Jurisdiction","Retribution.Paladin","marvinceo"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","ctrld"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","ctrld"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","ctrld"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","dyllbar"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","dyllbar"
"Shaman","Restoration","Living Tide","Restoration.Shaman","dyllbar"
"Priest","Holy","Holy Ward","Holy.Priest","mangekyouviz"
"Priest","Holy","Miracle Worker","Holy.Priest","mangekyouviz"
"Priest","Holy","Greater Fade","Holy.Priest","mangekyouviz"
"Priest","Shadow","Greater Fade","Shadow.Priest","mmrassassin"
"Priest","Shadow","Psyfiend","Shadow.Priest","mmrassassin"
"Priest","Shadow","Megalomania","Shadow.Priest","mmrassassin"
"Priest","Holy","Holy Ward","Holy.Priest","cbsreborn"
"Priest","Holy","Miracle Worker","Holy.Priest","cbsreborn"
"Priest","Holy","Greater Fade","Holy.Priest","cbsreborn"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","bleesorc"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","bleesorc"
"Shaman","Restoration","Living Tide","Restoration.Shaman","bleesorc"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","perfect"
"Paladin","Holy","Divine Favor","Holy.Paladin","perfect"
"Paladin","Holy","Blessed Hands","Holy.Paladin","perfect"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","criminal"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","criminal"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","criminal"
"Druid","Restoration","High Winds","Restoration.Druid","smeekq"
"Druid","Restoration","Focused Growth","Restoration.Druid","smeekq"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","smeekq"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","keytonx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","keytonx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","keytonx"
"Warlock","Destruction","Shadow Rift","Destruction.Warlock","drexia"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","drexia"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","drexia"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","wishtulip"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","wishtulip"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","wishtulip"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","kamahlen"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","kamahlen"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","kamahlen"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","xyanttv"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","xyanttv"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","xyanttv"
"Priest","Holy","Miracle Worker","Holy.Priest","deathed"
"Priest","Holy","Greater Fade","Holy.Priest","deathed"
"Priest","Holy","Cardinal Mending","Holy.Priest","deathed"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","brosev"
"Druid","Restoration","Deep Roots","Restoration.Druid","brosev"
"Druid","Restoration","Reactive Resin","Restoration.Druid","brosev"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","kyjah"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","kyjah"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","kyjah"
"Shaman","Enhancement","Ride the Lightning","Enhancement.Shaman","tokamaru"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","tokamaru"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","tokamaru"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","gutso"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","gutso"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","gutso"
"Priest","Holy","Divine Ascension","Holy.Priest","sadhours"
"Priest","Holy","Miracle Worker","Holy.Priest","sadhours"
"Priest","Holy","Greater Fade","Holy.Priest","sadhours"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","mamazboy"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","mamazboy"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","mamazboy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","brosep"
"Druid","Restoration","Reactive Resin","Restoration.Druid","brosep"
"Druid","Restoration","Deep Roots","Restoration.Druid","brosep"
"Priest","Shadow","Psyfiend","Shadow.Priest","xpenance"
"Priest","Shadow","Void Volley","Shadow.Priest","xpenance"
"Priest","Shadow","Greater Fade","Shadow.Priest","xpenance"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","eisoj"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","eisoj"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","eisoj"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","chetmorton"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","chetmorton"
"Paladin","Retribution","Luminescence","Retribution.Paladin","chetmorton"
"Warrior","Fury","Battle Trance","Fury.Warrior","grimgrip"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","grimgrip"
"Warrior","Fury","Enduring Rage","Fury.Warrior","grimgrip"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","reilerhunt"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","reilerhunt"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","reilerhunt"
"Warrior","Fury","Warbringer","Fury.Warrior","disabled"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","disabled"
"Warrior","Fury","Battle Trance","Fury.Warrior","disabled"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","mustymuff"
"Rogue","Subtlety","Death from Above","Subtlety.Rogue","mustymuff"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","mustymuff"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","pacee"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","pacee"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","pacee"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","wnx"
"Shaman","Restoration","Living Tide","Restoration.Shaman","wnx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","wnx"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","doodeebutt"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","doodeebutt"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","doodeebutt"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","innerverse"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","innerverse"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","innerverse"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","ossy"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","ossy"
"Priest","Discipline","Dome of Light","Discipline.Priest","ossy"
"Priest","Holy","Greater Fade","Holy.Priest","skoalzz"
"Priest","Holy","Ray of Hope","Holy.Priest","skoalzz"
"Priest","Holy","Miracle Worker","Holy.Priest","skoalzz"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","gamerdude"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","gamerdude"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","gamerdude"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","vieli"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","vieli"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","vieli"
"Druid","Feral","Leader of the Pack","Feral.Druid","faithxo"
"Druid","Feral","Thorns","Feral.Druid","faithxo"
"Druid","Feral","Strength of the Wild","Feral.Druid","faithxo"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","nofoamlattes"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","nofoamlattes"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","nofoamlattes"
"Mage","Arcane","Temporal Shield","Arcane.Mage","numbing"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","numbing"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","numbing"
"Priest","Holy","Holy Ward","Holy.Priest","cindyloux"
"Priest","Holy","Greater Fade","Holy.Priest","cindyloux"
"Priest","Holy","Miracle Worker","Holy.Priest","cindyloux"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jointers"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jointers"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jointers"
"Druid","Feral","Strength of the Wild","Feral.Druid","glenn"
"Druid","Feral","Wicked Claws","Feral.Druid","glenn"
"Druid","Feral","Leader of the Pack","Feral.Druid","glenn"
"Druid","Feral","Leader of the Pack","Feral.Druid","zamn"
"Druid","Feral","Strength of the Wild","Feral.Druid","zamn"
"Druid","Feral","Wicked Claws","Feral.Druid","zamn"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","nozomx"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","nozomx"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","nozomx"
"Priest","Holy","Cardinal Mending","Holy.Priest","mispriest"
"Priest","Holy","Greater Fade","Holy.Priest","mispriest"
"Priest","Holy","Miracle Worker","Holy.Priest","mispriest"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","saul"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","saul"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","saul"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","yerky"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","yerky"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","yerky"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","odriew"
"Paladin","Holy","Divine Favor","Holy.Paladin","odriew"
"Paladin","Holy","Blessed Hands","Holy.Paladin","odriew"
"Druid","Restoration","Thorns","Restoration.Druid","achikkess"
