"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","coalie"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","dvin"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","dvin"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","dvin"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","revolutio"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","chun"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","chun"
"Rogue","Outlaw","Take Your Cut","Outlaw.Rogue","chun"
"Druid","Restoration","Reactive Resin","Restoration.Druid","hojbolt"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","hojbolt"
"Druid","Restoration","Thorns","Restoration.Druid","hojbolt"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","chetmorton"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","chetmorton"
"Paladin","Retribution","Luminescence","Retribution.Paladin","chetmorton"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","cynthadra"
"Mage","Fire","Pyrokinesis","Fire.Mage","xaryu"
"Mage","Fire","Tinder","Fire.Mage","xaryu"
"Mage","Fire","Netherwind Armor","Fire.Mage","xaryu"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","mgxo"
"Priest","Discipline","Dome of Light","Discipline.Priest","mgxo"
"Priest","Discipline","Dark Archangel","Discipline.Priest","mgxo"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","mad"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","mad"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","mad"
"Priest","Holy","Miracle Worker","Holy.Priest","oofx"
"Priest","Holy","Greater Fade","Holy.Priest","oofx"
"Priest","Holy","Ray of Hope","Holy.Priest","oofx"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","gagadaga"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","inthemorning"
"Rogue","Assassination","Dismantle","Assassination.Rogue","inthemorning"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","inthemorning"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","qx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","qx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","qx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Living Tide","Restoration.Shaman","gatorwaves"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","ditzluzbeka"
"Rogue","Assassination","Dismantle","Assassination.Rogue","djxx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","djxx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","djxx"
"Druid","Feral","Wicked Claws","Feral.Druid","claws"
"Druid","Feral","Leader of the Pack","Feral.Druid","claws"
"Druid","Feral","Strength of the Wild","Feral.Druid","claws"
"Hunter","Survival","Survival Tactics","Survival.Hunter","chaisse"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","chaisse"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","chaisse"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","trillr"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","trillr"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","trillr"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","whatoncewas"
"Paladin","Holy","Divine Favor","Holy.Paladin","whatoncewas"
"Paladin","Holy","Blessed Hands","Holy.Paladin","whatoncewas"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","nuttington"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","nuttington"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","nuttington"
"Mage","Fire","Netherwind Armor","Fire.Mage","morpain"
"Mage","Fire","Tinder","Fire.Mage","morpain"
"Mage","Fire","Pyrokinesis","Fire.Mage","morpain"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","pacee"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","pacee"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","pacee"
"Priest","Holy","Miracle Worker","Holy.Priest","geovanni"
"Priest","Holy","Greater Fade","Holy.Priest","geovanni"
"Priest","Holy","Holy Ward","Holy.Priest","geovanni"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","saintbrick"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","saintbrick"
"Priest","Discipline","Dome of Light","Discipline.Priest","saintbrick"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","ilovermp"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","rumpology"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","rumpology"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","rumpology"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","dehsaw"
"Shaman","Restoration","Living Tide","Restoration.Shaman","dehsaw"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","dehsaw"
"Druid","Restoration","Focused Growth","Restoration.Druid","doah"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","doah"
"Druid","Restoration","Thorns","Restoration.Druid","doah"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","hogx"
"Priest","Holy","Greater Fade","Holy.Priest","timidp"
"Priest","Holy","Miracle Worker","Holy.Priest","timidp"
"Priest","Holy","Divine Ascension","Holy.Priest","timidp"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","parishealton"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","parishealton"
"Priest","Discipline","Dome of Light","Discipline.Priest","parishealton"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","ibuildwalls"
"Druid","Restoration","Thorns","Restoration.Druid","sqwippy"
"Druid","Restoration","Reactive Resin","Restoration.Druid","sqwippy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","sqwippy"
"Priest","Holy","Miracle Worker","Holy.Priest","drxonevnine"
"Priest","Holy","Greater Fade","Holy.Priest","drxonevnine"
"Priest","Holy","Divine Ascension","Holy.Priest","drxonevnine"
"Hunter","Survival","Survival Tactics","Survival.Hunter","africano"
"Hunter","Survival","Mending Bandage","Survival.Hunter","africano"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","africano"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","demonicxs"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","demonicxs"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","demonicxs"
"Priest","Holy","Miracle Worker","Holy.Priest","ksys"
"Priest","Holy","Greater Fade","Holy.Priest","ksys"
"Priest","Holy","Ray of Hope","Holy.Priest","ksys"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","tiktokfan"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","tiktokfan"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","tiktokfan"
"Druid","Restoration","Reactive Resin","Restoration.Druid","gloomster"
"Druid","Restoration","Thorns","Restoration.Druid","gloomster"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","gloomster"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","innerverse"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","innerverse"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","innerverse"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","kurimukeki"
"Paladin","Holy","Blessed Hands","Holy.Paladin","kurimukeki"
"Paladin","Holy","Divine Favor","Holy.Paladin","kurimukeki"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","lfgsomebichs"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","lfgsomebichs"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","lfgsomebichs"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","warried"
"Warrior","Fury","Enduring Rage","Fury.Warrior","warried"
"Warrior","Fury","Battle Trance","Fury.Warrior","warried"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","unholydoggy"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","unholydoggy"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","unholydoggy"
"Priest","Holy","Cardinal Mending","Holy.Priest","holydoggy"
"Priest","Holy","Miracle Worker","Holy.Priest","holydoggy"
"Priest","Holy","Greater Fade","Holy.Priest","holydoggy"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","tickleparty"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","tickleparty"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","tickleparty"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","ticklepartyz"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","ticklepartyz"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","ticklepartyz"
"Druid","Feral","Thorns","Feral.Druid","yuxy"
"Druid","Feral","Leader of the Pack","Feral.Druid","yuxy"
"Druid","Feral","Wicked Claws","Feral.Druid","yuxy"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","zujo"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","zujo"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","zujo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","makmak"
"Priest","Discipline","Dome of Light","Discipline.Priest","makmak"
"Priest","Discipline","Dark Archangel","Discipline.Priest","makmak"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","kuzar"
"Hunter","Survival","Mending Bandage","Survival.Hunter","kuzar"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","kuzar"
"Priest","Holy","Greater Fade","Holy.Priest","gfg"
"Priest","Holy","Miracle Worker","Holy.Priest","gfg"
"Priest","Holy","Ray of Hope","Holy.Priest","gfg"
"Druid","Feral","Strength of the Wild","Feral.Druid","boomboombom"
"Druid","Feral","Leader of the Pack","Feral.Druid","boomboombom"
"Druid","Feral","Wicked Claws","Feral.Druid","boomboombom"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","homunculusx"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","homunculusx"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","homunculusx"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","senseiww"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","senseiww"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","senseiww"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","bluejewlive"
"Druid","Restoration","Reactive Resin","Restoration.Druid","bluejewlive"
"Druid","Restoration","Early Spring","Restoration.Druid","bluejewlive"
"Rogue","Assassination","Flying Daggers","Assassination.Rogue","sllabymkcus"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","sllabymkcus"
"Rogue","Assassination","System Shock","Assassination.Rogue","sllabymkcus"
"Druid","Restoration","Thorns","Restoration.Druid","legzz"
"Druid","Restoration","Reactive Resin","Restoration.Druid","legzz"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","legzz"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","kayern"
"Priest","Discipline","Dome of Light","Discipline.Priest","kayern"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","kayern"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","lesty"
"Rogue","Assassination","Dismantle","Assassination.Rogue","lesty"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","lesty"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","yawanur"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","yawanur"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","yawanur"
"Priest","Holy","Miracle Worker","Holy.Priest","neverbeen"
"Priest","Holy","Holy Ward","Holy.Priest","neverbeen"
"Priest","Holy","Greater Fade","Holy.Priest","neverbeen"
"Priest","Discipline","Blaze of Light","Discipline.Priest","pxdx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","pxdx"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","pxdx"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","dymerx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","dymerx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","dymerx"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","nazzdak"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","nazzdak"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","nazzdak"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","puffntuff"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","puffntuff"
"Rogue","Assassination","Dismantle","Assassination.Rogue","puffntuff"
"Druid","Restoration","Focused Growth","Restoration.Druid","mootata"
"Druid","Restoration","Thorns","Restoration.Druid","mootata"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","mootata"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","dempster"
"Druid","Restoration","Thorns","Restoration.Druid","dempster"
"Druid","Restoration","Deep Roots","Restoration.Druid","dempster"
"Priest","Discipline","Dark Archangel","Discipline.Priest","opriest"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","opriest"
"Priest","Discipline","Dome of Light","Discipline.Priest","opriest"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","traptations"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","traptations"
"Hunter","Survival","Survival Tactics","Survival.Hunter","traptations"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","theronpaul"
"Paladin","Holy","Divine Favor","Holy.Paladin","theronpaul"
"Paladin","Holy","Blessed Hands","Holy.Paladin","theronpaul"
"Druid","Feral","Thorns","Feral.Druid","iinkinbio"
"Druid","Feral","Leader of the Pack","Feral.Druid","iinkinbio"
"Druid","Feral","Wicked Claws","Feral.Druid","iinkinbio"
"Priest","Shadow","Void Shift","Shadow.Priest","ttvenvyion"
"Priest","Shadow","Greater Fade","Shadow.Priest","ttvenvyion"
"Priest","Shadow","Psyfiend","Shadow.Priest","ttvenvyion"
"Mage","Arcane","Temporal Shield","Arcane.Mage","numbing"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","numbing"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","numbing"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","cmonnmann"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","dillon"
"Hunter","Survival","Survival Tactics","Survival.Hunter","dillon"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","dillon"
"Mage","Fire","Pyrokinesis","Fire.Mage","dodgex"
"Mage","Fire","Flamecannon","Fire.Mage","dodgex"
"Mage","Fire","Ring of Fire","Fire.Mage","dodgex"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","holymagetv"
"Priest","Discipline","Dome of Light","Discipline.Priest","holymagetv"
"Priest","Discipline","Blaze of Light","Discipline.Priest","holymagetv"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","jerryer"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","jerryer"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","jerryer"
"Druid","Restoration","Focused Growth","Restoration.Druid","taiwanzz"
"Druid","Restoration","Reactive Resin","Restoration.Druid","taiwanzz"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","taiwanzz"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","grow"
"Druid","Restoration","Thorns","Restoration.Druid","grow"
"Druid","Restoration","Reactive Resin","Restoration.Druid","grow"
"Druid","Feral","Thorns","Feral.Druid","hikari"
"Druid","Feral","Wicked Claws","Feral.Druid","hikari"
"Druid","Feral","Strength of the Wild","Feral.Druid","hikari"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","tmpikaboo"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","tmpikaboo"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","tmpikaboo"
"Druid","Restoration","Thorns","Restoration.Druid","wwkd"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","wwkd"
"Druid","Restoration","High Winds","Restoration.Druid","wwkd"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","babycakez"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","babycakez"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","babycakez"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","serebad"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","serebad"
"Priest","Discipline","Blaze of Light","Discipline.Priest","serebad"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","abelladanja"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","abelladanja"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","abelladanja"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","dingbopx"
"Rogue","Assassination","System Shock","Assassination.Rogue","dingbopx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","dingbopx"
"Priest","Holy","Greater Fade","Holy.Priest","fluent"
"Priest","Holy","Divine Ascension","Holy.Priest","fluent"
"Priest","Holy","Miracle Worker","Holy.Priest","fluent"
"Druid","Feral","Thorns","Feral.Druid","shanex"
"Druid","Feral","Ferocious Wound","Feral.Druid","shanex"
"Druid","Feral","Leader of the Pack","Feral.Druid","shanex"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","moonysham"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","moonysham"
"Shaman","Restoration","Living Tide","Restoration.Shaman","moonysham"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","exzar"
"Shaman","Restoration","Cleansing Waters","Restoration.Shaman","exzar"
"Shaman","Restoration","Living Tide","Restoration.Shaman","exzar"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","narrii"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","narrii"
"Rogue","Assassination","Dismantle","Assassination.Rogue","narrii"
"Warrior","Fury","Battle Trance","Fury.Warrior","zentore"
"Warrior","Fury","Disarm","Fury.Warrior","zentore"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","zentore"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","robbo"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","robbo"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","robbo"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","hikuwu"
"Hunter","Survival","Survival Tactics","Survival.Hunter","hikuwu"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","hikuwu"
"Druid","Restoration","Focused Growth","Restoration.Druid","drucob"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","drucob"
"Druid","Restoration","Thorns","Restoration.Druid","drucob"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","wzx"
"Warrior","Fury","Battle Trance","Fury.Warrior","wzx"
"Warrior","Fury","Warbringer","Fury.Warrior","wzx"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","nevertilted"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","nevertilted"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","nevertilted"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","mamazboy"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","mamazboy"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","mamazboy"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","yungtooth"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","yungtooth"
"Shaman","Restoration","Living Tide","Restoration.Shaman","yungtooth"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","zakuko"
"Druid","Restoration","Thorns","Restoration.Druid","zakuko"
"Druid","Restoration","Deep Roots","Restoration.Druid","zakuko"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","bammski"
"Demon Hunter","Havoc","Glimpse","Havoc.Demon Hunter","bammski"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","bammski"
"Druid","Feral","Strength of the Wild","Feral.Druid","nightx"
"Druid","Feral","Leader of the Pack","Feral.Druid","nightx"
"Druid","Feral","Thorns","Feral.Druid","nightx"
"Druid","Restoration","Reactive Resin","Restoration.Druid","jegara"
"Druid","Restoration","Thorns","Restoration.Druid","jegara"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","jegara"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","youlost"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","youlost"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","youlost"
"Druid","Restoration","Thorns","Restoration.Druid","pacco"
"Druid","Restoration","Master Shapeshifter","Restoration.Druid","pacco"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","pacco"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","nahjy"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","nahjy"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","nahjy"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","shazdo"
"Priest","Discipline","Blaze of Light","Discipline.Priest","shazdo"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","shazdo"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","killuminati"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","killuminati"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","killuminati"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","mustymuffler"
"Hunter","Survival","Survival Tactics","Survival.Hunter","mustymuffler"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","mustymuffler"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","hausiengang"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","hausiengang"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","hausiengang"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","drwongmd"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","drwongmd"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","drwongmd"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","norbury"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","norbury"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","norbury"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","guldoom"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","guldoom"
"Warlock","Destruction","Shadow Rift","Destruction.Warlock","guldoom"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","nyledam"
"Druid","Restoration","Reactive Resin","Restoration.Druid","nyledam"
"Druid","Restoration","Early Spring","Restoration.Druid","nyledam"
"Rogue","Assassination","Dismantle","Assassination.Rogue","imarogueduh"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","imarogueduh"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","imarogueduh"
"Warrior","Fury","Bloodrage","Fury.Warrior","laros"
"Warrior","Fury","Battle Trance","Fury.Warrior","laros"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","laros"
"Priest","Holy","Ray of Hope","Holy.Priest","birdbrain"
