"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","senseiww"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","bluejewlive"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","bluejewlive"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","bluejewlive"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","bluejewlive"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","bluejewlive"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","bluejewlive"
"Druid","Restoration","Germination",50,"Restoration.Druid","bluejewlive"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","degdk"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","degdk"
"Death Knight","Frost","Blinding Sleet",30,"Frost.Death Knight","degdk"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","degdk"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","degdk"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","degdk"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","degdk"
"Priest","Discipline","Castigation",15,"Discipline.Priest","kayern"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","kayern"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","kayern"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","kayern"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","kayern"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","kayern"
"Priest","Discipline","Lenience",50,"Discipline.Priest","kayern"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","lesty"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","lesty"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","lesty"
"Rogue","Assassination","Cheat Death",35,"Assassination.Rogue","lesty"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","lesty"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","lesty"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","lesty"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","mgxo"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","mgxo"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","mgxo"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","mgxo"
"Priest","Discipline","Contrition",40,"Discipline.Priest","mgxo"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","mgxo"
"Priest","Discipline","Lenience",50,"Discipline.Priest","mgxo"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","drxonevnine"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","drxonevnine"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","drxonevnine"
"Priest","Holy","Censure",35,"Holy.Priest","drxonevnine"
"Priest","Holy","Surge of Light",40,"Holy.Priest","drxonevnine"
"Priest","Holy","Benediction",45,"Holy.Priest","drxonevnine"
"Priest","Holy","Apotheosis",50,"Holy.Priest","drxonevnine"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","pacee"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","gatorwaves"
"Priest","Holy","Enlightenment",15,"Holy.Priest","neverbeen"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","neverbeen"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","neverbeen"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","neverbeen"
"Priest","Holy","Surge of Light",40,"Holy.Priest","neverbeen"
"Priest","Holy","Benediction",45,"Holy.Priest","neverbeen"
"Priest","Holy","Apotheosis",50,"Holy.Priest","neverbeen"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","demonicxs"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","claws"
"Druid","Feral","Wild Charge",25,"Feral.Druid","claws"
"Druid","Feral","Restoration Affinity",30,"Feral.Druid","claws"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","claws"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","claws"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","claws"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","claws"
"Priest","Discipline","Castigation",15,"Discipline.Priest","majikx"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","majikx"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","majikx"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","majikx"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","majikx"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","majikx"
"Priest","Discipline","Lenience",50,"Discipline.Priest","majikx"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","rumpology"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","rumpology"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","dehsaw"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","hickery"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","hickery"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","hickery"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","hickery"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","hickery"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","hickery"
"Rogue","Assassination","Hidden Blades",50,"Assassination.Rogue","hickery"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","gagadaga"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","traptations"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","traptations"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","traptations"
"Hunter","Survival","Bloodseeker",35,"Survival.Hunter","traptations"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","traptations"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","traptations"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","traptations"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","noheadx"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","noheadx"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","noheadx"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","noheadx"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","noheadx"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","noheadx"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","noheadx"
"Priest","Discipline","Castigation",15,"Discipline.Priest","fortnights"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","fortnights"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","fortnights"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","fortnights"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","fortnights"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","fortnights"
"Priest","Discipline","Lenience",50,"Discipline.Priest","fortnights"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","rothoss"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","rothoss"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","rothoss"
"Hunter","Survival","Bloodseeker",35,"Survival.Hunter","rothoss"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","rothoss"
"Hunter","Survival","Flanking Strike",45,"Survival.Hunter","rothoss"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","rothoss"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","cmonnmann"
"Monk","Mistweaver","Upwelling",50,"Mistweaver.Monk","cmonnmann"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","fakepala"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","fakepala"
"Paladin","Holy","Repentance",30,"Holy.Paladin","fakepala"
"Paladin","Holy","Unbreakable Spirit",35,"Holy.Paladin","fakepala"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","fakepala"
"Paladin","Holy","Awakening",45,"Holy.Paladin","fakepala"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","fakepala"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","blindwolfttv"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","blindwolfttv"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","norbury"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","norbury"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","norbury"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","norbury"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","norbury"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","norbury"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","norbury"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","melonsoda"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","melonsoda"
"Priest","Shadow","Misery",30,"Shadow.Priest","melonsoda"
"Priest","Shadow","Mind Bomb",35,"Shadow.Priest","melonsoda"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","melonsoda"
"Priest","Shadow","Damnation",45,"Shadow.Priest","melonsoda"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","melonsoda"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","hikari"
"Druid","Feral","Wild Charge",25,"Feral.Druid","hikari"
"Druid","Feral","Restoration Affinity",30,"Feral.Druid","hikari"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","hikari"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","hikari"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","hikari"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","hikari"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","asnalda"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","asnalda"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","asnalda"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","asnalda"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","asnalda"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","asnalda"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","asnalda"
"Hunter","Marksmanship","Master Marksman",15,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Careful Aim",25,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Camouflage",30,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Streamline",35,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Posthaste",40,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Double Tap",45,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Volley",50,"Marksmanship.Hunter","odratnuh"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","mukungi"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","mukungi"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","mukungi"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","mukungi"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","mukungi"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","mukungi"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","mukungi"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","getlownoob"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","getlownoob"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","jowtzy"
"Monk","Windwalker","Chi Wave",15,"Windwalker.Monk","homunculusx"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","homunculusx"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","homunculusx"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","homunculusx"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","homunculusx"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","homunculusx"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","homunculusx"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","lumingfeii"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","lumingfeii"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","yawanur"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","djxx"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","djxx"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","djxx"
"Rogue","Assassination","Cheat Death",35,"Assassination.Rogue","djxx"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","djxx"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","djxx"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","djxx"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","wzx"
"Warrior","Fury","Double Time",25,"Fury.Warrior","wzx"
"Warrior","Fury","Massacre",30,"Fury.Warrior","wzx"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","wzx"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","wzx"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","wzx"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","wzx"
"Monk","Windwalker","Chi Wave",15,"Windwalker.Monk","babycakez"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","babycakez"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","babycakez"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","babycakez"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","babycakez"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","babycakez"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","babycakez"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","drwongmd"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","drwongmd"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","drwongmd"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","drwongmd"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","drwongmd"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","drwongmd"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","drwongmd"
"Mage","Fire","Firestarter",15,"Fire.Mage","original"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","original"
"Mage","Fire","Rune of Power",30,"Fire.Mage","original"
"Mage","Fire","Flame On",35,"Fire.Mage","original"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","original"
"Mage","Fire","Living Bomb",45,"Fire.Mage","original"
"Mage","Fire","Kindling",50,"Fire.Mage","original"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","uzi"
"Rogue","Subtlety","Subterfuge",25,"Subtlety.Rogue","uzi"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","uzi"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","uzi"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","uzi"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","uzi"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","uzi"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","ttvenvyion"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","ttvenvyion"
"Priest","Shadow","Misery",30,"Shadow.Priest","ttvenvyion"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","ttvenvyion"
"Priest","Shadow","Shadow Crash",40,"Shadow.Priest","ttvenvyion"
"Priest","Shadow","Mindbender",45,"Shadow.Priest","ttvenvyion"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","ttvenvyion"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","kuzar"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","kuzar"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","kuzar"
"Hunter","Survival","Bloodseeker",35,"Survival.Hunter","kuzar"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","kuzar"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","kuzar"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","kuzar"
"Priest","Discipline","Castigation",15,"Discipline.Priest","makmak"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","makmak"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","makmak"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","makmak"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","makmak"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","makmak"
"Priest","Discipline","Lenience",50,"Discipline.Priest","makmak"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Trail of Ruin",30,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","cynthadra"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","baldzx"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","dempy"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","dempy"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","dempy"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","dempy"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","dempy"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","dempy"
"Druid","Restoration","Flourish",50,"Restoration.Druid","dempy"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","dennerdz"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","narrii"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","narrii"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","narrii"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","narrii"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","narrii"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","narrii"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","narrii"
