"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Awakening",45,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","whatoncewas"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","baldzx"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","baldzx"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","dempy"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","dempy"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","dempy"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","dempy"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","dempy"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","dempy"
"Druid","Restoration","Flourish",50,"Restoration.Druid","dempy"
"Rogue","Subtlety","Weaponmaster",15,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","coalie"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","dvin"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","gatorwaves"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","gatorwaves"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","gatorwaves"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","gatorwaves"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","gatorwaves"
"Shaman","Elemental","Primal Elementalist",45,"Elemental.Shaman","gatorwaves"
"Shaman","Elemental","Ascendance",50,"Elemental.Shaman","gatorwaves"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","hojbolt"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","hojbolt"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","hojbolt"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","hojbolt"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","hojbolt"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","hojbolt"
"Druid","Restoration","Flourish",50,"Restoration.Druid","hojbolt"
"Priest","Holy","Trail of Light",15,"Holy.Priest","peat"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","peat"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","peat"
"Priest","Holy","Shining Force",35,"Holy.Priest","peat"
"Priest","Holy","Surge of Light",40,"Holy.Priest","peat"
"Priest","Holy","Benediction",45,"Holy.Priest","peat"
"Priest","Holy","Apotheosis",50,"Holy.Priest","peat"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Trail of Ruin",30,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","cynthadra"
"Mage","Fire","Firestarter",15,"Fire.Mage","xaryu"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","xaryu"
"Mage","Fire","Rune of Power",30,"Fire.Mage","xaryu"
"Mage","Fire","Flame On",35,"Fire.Mage","xaryu"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","xaryu"
"Mage","Fire","Living Bomb",45,"Fire.Mage","xaryu"
"Mage","Fire","Kindling",50,"Fire.Mage","xaryu"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","yawanur"
"Warlock","Affliction","Creeping Death",50,"Affliction.Warlock","yawanur"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Blinding Sleet",30,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","whosurbobby"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","jaromex"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","mad"
"Monk","Windwalker","Chi Wave",15,"Windwalker.Monk","congaline"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","congaline"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","congaline"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","congaline"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","congaline"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","congaline"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","congaline"
"Priest","Discipline","Castigation",15,"Discipline.Priest","shazdo"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","shazdo"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","shazdo"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","shazdo"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","shazdo"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","shazdo"
"Priest","Discipline","Lenience",50,"Discipline.Priest","shazdo"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","dillon"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","dillon"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","dillon"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","dillon"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","dillon"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","dillon"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","dillon"
"Priest","Discipline","Castigation",15,"Discipline.Priest","pxdx"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","pxdx"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","pxdx"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","pxdx"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","pxdx"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","pxdx"
"Priest","Discipline","Lenience",50,"Discipline.Priest","pxdx"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","oofx"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","oofx"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","oofx"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","oofx"
"Priest","Holy","Surge of Light",40,"Holy.Priest","oofx"
"Priest","Holy","Benediction",45,"Holy.Priest","oofx"
"Priest","Holy","Apotheosis",50,"Holy.Priest","oofx"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","nightx"
"Druid","Feral","Wild Charge",25,"Feral.Druid","nightx"
"Druid","Feral","Restoration Affinity",30,"Feral.Druid","nightx"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","nightx"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","nightx"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","nightx"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","nightx"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","mugiwara"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","mugiwara"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","mugiwara"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","mugiwara"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","mugiwara"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","mugiwara"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","mugiwara"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","gagadaga"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","ccpx"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","ccpx"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","ccpx"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","ccpx"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","ccpx"
"Paladin","Holy","Awakening",45,"Holy.Paladin","ccpx"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","ccpx"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","hickery"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","hickery"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","hickery"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","hickery"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","hickery"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","hickery"
"Rogue","Assassination","Hidden Blades",50,"Assassination.Rogue","hickery"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","inthemorning"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","zeidzic"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","ditzluzbeka"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","imgoat"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","imgoat"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","imgoat"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","imgoat"
"Priest","Holy","Surge of Light",40,"Holy.Priest","imgoat"
"Priest","Holy","Benediction",45,"Holy.Priest","imgoat"
"Priest","Holy","Apotheosis",50,"Holy.Priest","imgoat"
"Hunter","Marksmanship","Master Marksman",15,"Marksmanship.Hunter","arrowfrombow"
"Hunter","Marksmanship","Careful Aim",25,"Marksmanship.Hunter","arrowfrombow"
"Hunter","Marksmanship","Camouflage",30,"Marksmanship.Hunter","arrowfrombow"
"Hunter","Marksmanship","Streamline",35,"Marksmanship.Hunter","arrowfrombow"
"Hunter","Marksmanship","Posthaste",40,"Marksmanship.Hunter","arrowfrombow"
"Hunter","Marksmanship","Double Tap",45,"Marksmanship.Hunter","arrowfrombow"
"Hunter","Marksmanship","Lock and Load",50,"Marksmanship.Hunter","arrowfrombow"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","exzar"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","exzar"
"Shaman","Restoration","Spirit Wolf",30,"Restoration.Shaman","exzar"
"Shaman","Restoration","Ancestral Vigor",35,"Restoration.Shaman","exzar"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","exzar"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","exzar"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","exzar"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","claws"
"Druid","Feral","Wild Charge",25,"Feral.Druid","claws"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","claws"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","claws"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","claws"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","claws"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","claws"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","hold"
"Priest","Discipline","Masochism",25,"Discipline.Priest","hold"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","hold"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","hold"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","hold"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","hold"
"Priest","Discipline","Lenience",50,"Discipline.Priest","hold"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","chaisse"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","chaisse"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","chaisse"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","chaisse"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","chaisse"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","chaisse"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","chaisse"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","marketable"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","marketable"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","marketable"
