"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","palumor"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","palumor"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","waylor"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","waylor"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","waylor"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","waylor"
"Priest","Holy","Surge of Light",40,"Holy.Priest","waylor"
"Priest","Holy","Benediction",45,"Holy.Priest","waylor"
"Priest","Holy","Apotheosis",50,"Holy.Priest","waylor"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","xeniél"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","xeniél"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","xeniél"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","xeniél"
"Paladin","Retribution","Seraphim",40,"Retribution.Paladin","xeniél"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","xeniél"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","xeniél"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","clapperr"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","clapperr"
"Warrior","Arms","Massacre",30,"Arms.Warrior","clapperr"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","clapperr"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","clapperr"
"Warrior","Arms","Avatar",45,"Arms.Warrior","clapperr"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","clapperr"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","rudar"
"Druid","Balance","Renewal",25,"Balance.Druid","rudar"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","rudar"
"Druid","Balance","Mighty Bash",35,"Balance.Druid","rudar"
"Druid","Balance","Soul of the Forest",40,"Balance.Druid","rudar"
"Druid","Balance","Stellar Drift",45,"Balance.Druid","rudar"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","rudar"
"Priest","Holy","Enlightenment",15,"Holy.Priest","icarryozz"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","icarryozz"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","icarryozz"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","icarryozz"
"Priest","Holy","Surge of Light",40,"Holy.Priest","icarryozz"
"Priest","Holy","Benediction",45,"Holy.Priest","icarryozz"
"Priest","Holy","Apotheosis",50,"Holy.Priest","icarryozz"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","retgòd"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","retgòd"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","retgòd"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","retgòd"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","retgòd"
"Paladin","Retribution","Selfless Healer",45,"Retribution.Paladin","retgòd"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","retgòd"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","lesylig"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","lesylig"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","lesylig"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","lesylig"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","lesylig"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","lesylig"
"Druid","Restoration","Flourish",50,"Restoration.Druid","lesylig"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","cloudluti"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","pd"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","pd"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","pd"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","pd"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","pd"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","pd"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","pd"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","cjqyyds"
"Mage","Fire","Firestarter",15,"Fire.Mage","døpåmínè"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","døpåmínè"
"Mage","Fire","Rune of Power",30,"Fire.Mage","døpåmínè"
"Mage","Fire","Flame On",35,"Fire.Mage","døpåmínè"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","døpåmínè"
"Mage","Fire","Living Bomb",45,"Fire.Mage","døpåmínè"
"Mage","Fire","Kindling",50,"Fire.Mage","døpåmínè"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","nogàrd"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","nogàrd"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","nogàrd"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","nogàrd"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","nogàrd"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","nogàrd"
"Druid","Restoration","Flourish",50,"Restoration.Druid","nogàrd"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","thugonomicz"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","lagzistance"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","lagzistance"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","lagzistance"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","lagzistance"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","lagzistance"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","lagzistance"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","lagzistance"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","mvqdh"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","innocentgunz"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","exzistance"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","exzistance"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","exzistance"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","exzistance"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","exzistance"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","exzistance"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","exzistance"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","manjirosano"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","manjirosano"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","manjirosano"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","manjirosano"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","manjirosano"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","manjirosano"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","manjirosano"
"Mage","Fire","Firestarter",15,"Fire.Mage","xaryu"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","xaryu"
"Mage","Fire","Rune of Power",30,"Fire.Mage","xaryu"
"Mage","Fire","Flame On",35,"Fire.Mage","xaryu"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","xaryu"
"Mage","Fire","Living Bomb",45,"Fire.Mage","xaryu"
"Mage","Fire","Kindling",50,"Fire.Mage","xaryu"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","samuelceo"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","samuelceo"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","samuelceo"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","samuelceo"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","samuelceo"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","samuelceo"
"Druid","Restoration","Germination",50,"Restoration.Druid","samuelceo"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","vîces"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","vîces"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","vîces"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","vîces"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","vîces"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","vîces"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","vîces"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","ursomadbro"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","ursomadbro"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","ursomadbro"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","ursomadbro"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","ursomadbro"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","ursomadbro"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","ursomadbro"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","chíefkeef"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","chíefkeef"
"Warrior","Arms","Massacre",30,"Arms.Warrior","chíefkeef"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","chíefkeef"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","chíefkeef"
"Warrior","Arms","Avatar",45,"Arms.Warrior","chíefkeef"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","chíefkeef"
"Shaman","Restoration","Torrent",15,"Restoration.Shaman","ggdumpy"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","ggdumpy"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","ggdumpy"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","ggdumpy"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","ggdumpy"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","ggdumpy"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","ggdumpy"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","ûñhølÿðrägøñ"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","ûñhølÿðrägøñ"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","ûñhølÿðrägøñ"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","ûñhølÿðrägøñ"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","ûñhølÿðrägøñ"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","ûñhølÿðrägøñ"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","ûñhølÿðrägøñ"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","wodferal"
"Druid","Feral","Wild Charge",25,"Feral.Druid","wodferal"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","wodferal"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","wodferal"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","wodferal"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","wodferal"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","wodferal"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","rbtz"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","deathdaddyx"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","deathdaddyx"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","deathdaddyx"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","deathdaddyx"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","deathdaddyx"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","deathdaddyx"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","deathdaddyx"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Soul Reaper",35,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Army of the Damned",50,"Unholy.Death Knight","vigarst"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","vîces"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","vîces"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","vîces"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","vîces"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","vîces"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","vîces"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","vîces"
"Rogue","Outlaw","Ghostly Strike",15,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Marked for Death",30,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","trillr"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","smexxin"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","smexxin"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","smexxin"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","smexxin"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","smexxin"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","smexxin"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","smexxin"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","metaphork"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","metaphork"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","metaphork"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","metaphork"
"Priest","Holy","Surge of Light",40,"Holy.Priest","metaphork"
"Priest","Holy","Benediction",45,"Holy.Priest","metaphork"
"Priest","Holy","Apotheosis",50,"Holy.Priest","metaphork"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","vicestko"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","vicestko"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","vicestko"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","vicestko"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","vicestko"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","vicestko"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","vicestko"
"Monk","Windwalker","Chi Wave",15,"Windwalker.Monk","zenli"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","zenli"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","zenli"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","zenli"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","zenli"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","zenli"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","zenli"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","chaniyam"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","chaniyam"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","chaniyam"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","chaniyam"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","chaniyam"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","chaniyam"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","chaniyam"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","cindyloux"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","cindyloux"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","cindyloux"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","cindyloux"
"Priest","Holy","Surge of Light",40,"Holy.Priest","cindyloux"
"Priest","Holy","Benediction",45,"Holy.Priest","cindyloux"
"Priest","Holy","Apotheosis",50,"Holy.Priest","cindyloux"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","zhangbeihal"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","zhangbeihal"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","zhangbeihal"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","zhangbeihal"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","zhangbeihal"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","zhangbeihal"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","zhangbeihal"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","maldivà"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","maldivà"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","maldivà"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","maldivà"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","maldivà"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","maldivà"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","maldivà"
"Shaman","Enhancement","Elemental Blast",15,"Enhancement.Shaman","yorîîchî"
"Shaman","Enhancement","Stormflurry",25,"Enhancement.Shaman","yorîîchî"
"Shaman","Enhancement","Earth Shield",30,"Enhancement.Shaman","yorîîchî"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","yorîîchî"
"Shaman","Enhancement","Nature's Guardian",40,"Enhancement.Shaman","yorîîchî"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","yorîîchî"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","yorîîchî"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","ssds"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","monthotta"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","monthotta"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","monthotta"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","monthotta"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","monthotta"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","monthotta"
"Druid","Restoration","Flourish",50,"Restoration.Druid","monthotta"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","axtin"
"Druid","Feral","Wild Charge",25,"Feral.Druid","axtin"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","axtin"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","axtin"
"Druid","Feral","Savage Roar",40,"Feral.Druid","axtin"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","axtin"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","axtin"
"Priest","Discipline","Castigation",15,"Discipline.Priest","æßøäîètîÿ"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","æßøäîètîÿ"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","æßøäîètîÿ"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","æßøäîètîÿ"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","æßøäîètîÿ"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","æßøäîètîÿ"
"Priest","Discipline","Lenience",50,"Discipline.Priest","æßøäîètîÿ"
"Rogue","Assassination","Elaborate Planning",15,"Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Master Assassin",25,"Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","tmpikaboo"
"Rogue","Assassination","Hidden Blades",50,"Assassination.Rogue","tmpikaboo"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","samisaucin"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","samisaucin"
