"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","corbin"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","corbin"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","corbin"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","corbin"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","corbin"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","corbin"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Weaponmaster",15,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","coalie"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","coalie"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","dvin"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","dvin"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Soul Rending",35,"Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","revolutio"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","revolutio"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Dancing Steel",50,"Outlaw.Rogue","chun"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","hojbolt"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","hojbolt"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","hojbolt"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","hojbolt"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","hojbolt"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","hojbolt"
"Druid","Restoration","Flourish",50,"Restoration.Druid","hojbolt"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","chetmorton"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","chetmorton"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","chetmorton"
"Paladin","Retribution","Cavalier",35,"Retribution.Paladin","chetmorton"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","chetmorton"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","chetmorton"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","chetmorton"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Trail of Ruin",30,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","cynthadra"
"Mage","Fire","Firestarter",15,"Fire.Mage","xaryu"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","xaryu"
"Mage","Fire","Rune of Power",30,"Fire.Mage","xaryu"
"Mage","Fire","Flame On",35,"Fire.Mage","xaryu"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","xaryu"
"Mage","Fire","Living Bomb",45,"Fire.Mage","xaryu"
"Mage","Fire","Kindling",50,"Fire.Mage","xaryu"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","mgxo"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","mgxo"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","mgxo"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","mgxo"
"Priest","Discipline","Contrition",40,"Discipline.Priest","mgxo"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","mgxo"
"Priest","Discipline","Lenience",50,"Discipline.Priest","mgxo"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","mad"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","mad"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","oofx"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","oofx"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","oofx"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","oofx"
"Priest","Holy","Surge of Light",40,"Holy.Priest","oofx"
"Priest","Holy","Benediction",45,"Holy.Priest","oofx"
"Priest","Holy","Apotheosis",50,"Holy.Priest","oofx"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","gagadaga"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","gagadaga"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","inthemorning"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","qx"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","qx"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","gatorwaves"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","gatorwaves"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","djxx"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","djxx"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","djxx"
"Rogue","Assassination","Cheat Death",35,"Assassination.Rogue","djxx"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","djxx"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","djxx"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","djxx"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","claws"
"Druid","Feral","Wild Charge",25,"Feral.Druid","claws"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","claws"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","claws"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","claws"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","claws"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","claws"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","chaisse"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","chaisse"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","chaisse"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","chaisse"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","chaisse"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","chaisse"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","chaisse"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","trillr"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Awakening",45,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","whatoncewas"
"Monk","Windwalker","Chi Wave",15,"Windwalker.Monk","nuttington"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","nuttington"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","nuttington"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","nuttington"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","nuttington"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","nuttington"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","nuttington"
"Mage","Fire","Firestarter",15,"Fire.Mage","morpain"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","morpain"
"Mage","Fire","Rune of Power",30,"Fire.Mage","morpain"
"Mage","Fire","Flame On",35,"Fire.Mage","morpain"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","morpain"
"Mage","Fire","Living Bomb",45,"Fire.Mage","morpain"
"Mage","Fire","Meteor",50,"Fire.Mage","morpain"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","pacee"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","geovanni"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","geovanni"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","geovanni"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","geovanni"
"Priest","Holy","Surge of Light",40,"Holy.Priest","geovanni"
"Priest","Holy","Benediction",45,"Holy.Priest","geovanni"
"Priest","Holy","Apotheosis",50,"Holy.Priest","geovanni"
"Priest","Discipline","Schism",15,"Discipline.Priest","saintbrick"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","saintbrick"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","saintbrick"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","saintbrick"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","saintbrick"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","saintbrick"
"Priest","Discipline","Lenience",50,"Discipline.Priest","saintbrick"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","ilovermp"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","ilovermp"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","rumpology"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","rumpology"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","rumpology"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","dehsaw"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","dehsaw"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","doah"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","doah"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","doah"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","doah"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","doah"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","doah"
"Druid","Restoration","Germination",50,"Restoration.Druid","doah"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","A Murder of Crows",35,"Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","Binding Shot",40,"Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","hogx"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","hogx"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","timidp"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","timidp"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","timidp"
"Priest","Holy","Censure",35,"Holy.Priest","timidp"
"Priest","Holy","Surge of Light",40,"Holy.Priest","timidp"
"Priest","Holy","Benediction",45,"Holy.Priest","timidp"
"Priest","Holy","Apotheosis",50,"Holy.Priest","timidp"
"Priest","Discipline","Castigation",15,"Discipline.Priest","parishealton"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","parishealton"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","parishealton"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","parishealton"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","parishealton"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","parishealton"
"Priest","Discipline","Lenience",50,"Discipline.Priest","parishealton"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","ibuildwalls"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","ibuildwalls"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","sqwippy"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","sqwippy"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","sqwippy"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","sqwippy"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","sqwippy"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","sqwippy"
"Druid","Restoration","Germination",50,"Restoration.Druid","sqwippy"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","drxonevnine"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","drxonevnine"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","drxonevnine"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","drxonevnine"
"Priest","Holy","Surge of Light",40,"Holy.Priest","drxonevnine"
"Priest","Holy","Benediction",45,"Holy.Priest","drxonevnine"
"Priest","Holy","Apotheosis",50,"Holy.Priest","drxonevnine"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","africano"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","africano"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","africano"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","africano"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","africano"
"Hunter","Survival","Mongoose Bite",45,"Survival.Hunter","africano"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","africano"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","demonicxs"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","demonicxs"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","ksys"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","ksys"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","ksys"
"Priest","Holy","Censure",35,"Holy.Priest","ksys"
"Priest","Holy","Surge of Light",40,"Holy.Priest","ksys"
"Priest","Holy","Benediction",45,"Holy.Priest","ksys"
"Priest","Holy","Apotheosis",50,"Holy.Priest","ksys"
"Monk","Windwalker","Chi Wave",15,"Windwalker.Monk","tiktokfan"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","tiktokfan"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","tiktokfan"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","tiktokfan"
