"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","rsk"
"Monk","Windwalker","Serenity",50,"Windwalker.Monk","rsk"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","whoalock"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","whoalock"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","whoalock"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","whoalock"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","whoalock"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","whoalock"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","whoalock"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","unfearful"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","unfearful"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","unfearful"
"Paladin","Holy","Unbreakable Spirit",35,"Holy.Paladin","unfearful"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","unfearful"
"Paladin","Holy","Awakening",45,"Holy.Paladin","unfearful"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","unfearful"
"Shaman","Enhancement","Elemental Blast",15,"Enhancement.Shaman","stew"
"Shaman","Enhancement","Stormflurry",25,"Enhancement.Shaman","stew"
"Shaman","Enhancement","Earth Shield",30,"Enhancement.Shaman","stew"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","stew"
"Shaman","Enhancement","Nature's Guardian",40,"Enhancement.Shaman","stew"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","stew"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","stew"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","corazugzug"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","corazugzug"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","corazugzug"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","corazugzug"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","corazugzug"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","corazugzug"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","corazugzug"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","picklefartjr"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","picklefartjr"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","picklefartjr"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","picklefartjr"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","picklefartjr"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","picklefartjr"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","picklefartjr"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","maraudertko"
"Warrior","Fury","Double Time",25,"Fury.Warrior","maraudertko"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","maraudertko"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","maraudertko"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","maraudertko"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","maraudertko"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","maraudertko"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","jaysdkx"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","jaysdkx"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","jaysdkx"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","jaysdkx"
"Death Knight","Unholy","Spell Eater",40,"Unholy.Death Knight","jaysdkx"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","jaysdkx"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","jaysdkx"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","bubblistwo"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","bubblistwo"
"Paladin","Holy","Fist of Justice",30,"Holy.Paladin","bubblistwo"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","bubblistwo"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","bubblistwo"
"Paladin","Holy","Awakening",45,"Holy.Paladin","bubblistwo"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","bubblistwo"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","pardoned"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","pardoned"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","pardoned"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","pardoned"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","pardoned"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","pardoned"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","pardoned"
"Shaman","Restoration","Torrent",15,"Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","hardmrkanush"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","skirt"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","skirt"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","skirt"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","skirt"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","skirt"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","skirt"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","skirt"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","peezy"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","peezy"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","peezy"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","peezy"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","peezy"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","peezy"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","peezy"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","laser"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","laser"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","laser"
"Druid","Restoration","Mass Entanglement",35,"Restoration.Druid","laser"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","laser"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","laser"
"Druid","Restoration","Flourish",50,"Restoration.Druid","laser"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","xerfa"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","xerfa"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","xerfa"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","xerfa"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","xerfa"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","xerfa"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","xerfa"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","tonicx"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","tonicx"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","tonicx"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","tonicx"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","tonicx"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","tonicx"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","tonicx"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","dolqo"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","dolqo"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","dolqo"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","dolqo"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","dolqo"
"Shaman","Elemental","Primal Elementalist",45,"Elemental.Shaman","dolqo"
"Shaman","Elemental","Unlimited Power",50,"Elemental.Shaman","dolqo"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","sporkelin"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","sporkelin"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","sporkelin"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","sporkelin"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","sporkelin"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","sporkelin"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","sporkelin"
"Shaman","Restoration","Torrent",15,"Restoration.Shaman","hiscarry"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","hiscarry"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","hiscarry"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","hiscarry"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","hiscarry"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","hiscarry"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","hiscarry"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","zyrith"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","zyrith"
"Priest","Shadow","Misery",30,"Shadow.Priest","zyrith"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","zyrith"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","zyrith"
"Priest","Shadow","Damnation",45,"Shadow.Priest","zyrith"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","zyrith"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","jihadibleeds"
"Druid","Feral","Wild Charge",25,"Feral.Druid","jihadibleeds"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","jihadibleeds"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","jihadibleeds"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","jihadibleeds"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","jihadibleeds"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","jihadibleeds"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","datcu"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","datcu"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","datcu"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","datcu"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","datcu"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","datcu"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","datcu"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","jgmb"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","jgmb"
"Priest","Shadow","Misery",30,"Shadow.Priest","jgmb"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","jgmb"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","jgmb"
"Priest","Shadow","Damnation",45,"Shadow.Priest","jgmb"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","jgmb"
"Shaman","Restoration","Torrent",15,"Restoration.Shaman","shamcena"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","shamcena"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","shamcena"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","shamcena"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","shamcena"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","shamcena"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","shamcena"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","yugebolts"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","yugebolts"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","yugebolts"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","yugebolts"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","yugebolts"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","yugebolts"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","yugebolts"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","svira"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","svira"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","svira"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","svira"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","svira"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","svira"
"Priest","Discipline","Lenience",50,"Discipline.Priest","svira"
"Warlock","Destruction","Flashover",15,"Destruction.Warlock","mttm"
"Warlock","Destruction","Reverse Entropy",25,"Destruction.Warlock","mttm"
"Warlock","Destruction","Dark Pact",30,"Destruction.Warlock","mttm"
"Warlock","Destruction","Cataclysm",35,"Destruction.Warlock","mttm"
