"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","dadbar"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","bg"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","bg"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","bg"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","bg"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","bg"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","bg"
"Druid","Restoration","Flourish",50,"Restoration.Druid","bg"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","sharkfromsea"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","sharkfromsea"
"Priest","Shadow","Misery",30,"Shadow.Priest","sharkfromsea"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","sharkfromsea"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","sharkfromsea"
"Priest","Shadow","Damnation",45,"Shadow.Priest","sharkfromsea"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","sharkfromsea"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Flourish",50,"Restoration.Druid","baegoesmeow"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","oryy"
"Druid","Balance","Wild Charge",25,"Balance.Druid","oryy"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","oryy"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","oryy"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","oryy"
"Druid","Balance","Stellar Drift",45,"Balance.Druid","oryy"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","oryy"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","monthotta"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","monthotta"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","monthotta"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","monthotta"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","monthotta"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","monthotta"
"Druid","Restoration","Flourish",50,"Restoration.Druid","monthotta"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","yungchimp"
"Druid","Balance","Renewal",25,"Balance.Druid","yungchimp"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","yungchimp"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","yungchimp"
"Druid","Balance","Starlord",40,"Balance.Druid","yungchimp"
"Druid","Balance","Twin Moons",45,"Balance.Druid","yungchimp"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","yungchimp"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","partywaffles"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","partywaffles"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","partywaffles"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","partywaffles"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","partywaffles"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","partywaffles"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","partywaffles"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Double Time",25,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","thiccbiscuit"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","meepmonk"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","meepmonk"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","meepmonk"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","meepmonk"
"Monk","Mistweaver","Diffuse Magic",40,"Mistweaver.Monk","meepmonk"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","meepmonk"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","meepmonk"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","vanguards"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","vanguards"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","vanguards"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","vanguards"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","vanguards"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","vanguards"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","vanguards"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","flashxx"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","flashxx"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","flashxx"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","flashxx"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","flashxx"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","flashxx"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","flashxx"
"Paladin","Protection","Holy Shield",15,"Protection.Paladin","zelivan"
"Paladin","Protection","Crusader's Judgment",25,"Protection.Paladin","zelivan"
"Paladin","Protection","Fist of Justice",30,"Protection.Paladin","zelivan"
"Paladin","Protection","Unbreakable Spirit",35,"Protection.Paladin","zelivan"
"Paladin","Protection","Divine Purpose",40,"Protection.Paladin","zelivan"
"Paladin","Protection","Hand of the Protector",45,"Protection.Paladin","zelivan"
"Paladin","Protection","Righteous Protector",50,"Protection.Paladin","zelivan"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","legionisgood"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","legionisgood"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","legionisgood"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","legionisgood"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","legionisgood"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","legionisgood"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","legionisgood"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","jaromex"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","lht"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","lht"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","lht"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","lht"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","lht"
"Paladin","Holy","Awakening",45,"Holy.Paladin","lht"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","lht"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","nightheller"
"Warrior","Arms","Double Time",25,"Arms.Warrior","nightheller"
"Warrior","Arms","Massacre",30,"Arms.Warrior","nightheller"
"Warrior","Arms","Bounding Stride",35,"Arms.Warrior","nightheller"
"Warrior","Arms","Collateral Damage",40,"Arms.Warrior","nightheller"
"Warrior","Arms","Avatar",45,"Arms.Warrior","nightheller"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","nightheller"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","cejayweavin"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","cejayweavin"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","cejayweavin"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","cejayweavin"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","cejayweavin"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","cejayweavin"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","cejayweavin"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","reallybad"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","reallybad"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","reallybad"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","reallybad"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","reallybad"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","reallybad"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","reallybad"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","miakillafoo"
"Rogue","Subtlety","Subterfuge",25,"Subtlety.Rogue","miakillafoo"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","miakillafoo"
"Rogue","Subtlety","Cheat Death",35,"Subtlety.Rogue","miakillafoo"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","miakillafoo"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","miakillafoo"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","miakillafoo"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","wnx"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","wnx"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","wnx"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","wnx"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","wnx"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","wnx"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","wnx"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","stickiriikii"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","stickiriikii"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","stickiriikii"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","stickiriikii"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","stickiriikii"
"Shaman","Elemental","Surge of Power",45,"Elemental.Shaman","stickiriikii"
"Shaman","Elemental","Stormkeeper",50,"Elemental.Shaman","stickiriikii"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","moltoxa"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","moltoxa"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","moltoxa"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","moltoxa"
"Priest","Discipline","Contrition",40,"Discipline.Priest","moltoxa"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","moltoxa"
"Priest","Discipline","Lenience",50,"Discipline.Priest","moltoxa"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Spell Eater",40,"Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","spaidzz"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","inthemorning"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","inthemorning"
"Shaman","Enhancement","Elemental Blast",15,"Enhancement.Shaman","saul"
"Shaman","Enhancement","Stormflurry",25,"Enhancement.Shaman","saul"
"Shaman","Enhancement","Earth Shield",30,"Enhancement.Shaman","saul"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","saul"
"Shaman","Enhancement","Nature's Guardian",40,"Enhancement.Shaman","saul"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","saul"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","saul"
"Warlock","Destruction","Flashover",15,"Destruction.Warlock","usainboltzz"
"Warlock","Destruction","Reverse Entropy",25,"Destruction.Warlock","usainboltzz"
"Warlock","Destruction","Dark Pact",30,"Destruction.Warlock","usainboltzz"
"Warlock","Destruction","Inferno",35,"Destruction.Warlock","usainboltzz"
"Warlock","Destruction","Mortal Coil",40,"Destruction.Warlock","usainboltzz"
"Warlock","Destruction","Rain of Chaos",45,"Destruction.Warlock","usainboltzz"
"Warlock","Destruction","Dark Soul: Instability",50,"Destruction.Warlock","usainboltzz"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","gregl"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","gregl"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","gregl"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","gregl"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","gregl"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","gregl"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","gregl"
"Priest","Discipline","Castigation",15,"Discipline.Priest","warmznx"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","warmznx"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","warmznx"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","warmznx"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","warmznx"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","warmznx"
"Priest","Discipline","Lenience",50,"Discipline.Priest","warmznx"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","cvs"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","cvs"
"Priest","Shadow","Misery",30,"Shadow.Priest","cvs"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","cvs"
"Priest","Shadow","Shadow Crash",40,"Shadow.Priest","cvs"
"Priest","Shadow","Void Torrent",45,"Shadow.Priest","cvs"
"Priest","Shadow","Ancient Madness",50,"Shadow.Priest","cvs"
"Priest","Holy","Trail of Light",15,"Holy.Priest","starpx"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","starpx"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","starpx"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","starpx"
"Priest","Holy","Surge of Light",40,"Holy.Priest","starpx"
"Priest","Holy","Divine Star",45,"Holy.Priest","starpx"
"Priest","Holy","Apotheosis",50,"Holy.Priest","starpx"
"Priest","Holy","Enlightenment",15,"Holy.Priest","celestiah"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","celestiah"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","celestiah"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","celestiah"
"Priest","Holy","Surge of Light",40,"Holy.Priest","celestiah"
"Priest","Holy","Benediction",45,"Holy.Priest","celestiah"
"Priest","Holy","Apotheosis",50,"Holy.Priest","celestiah"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","cjqyyds"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","holymagetv"
"Priest","Discipline","Masochism",25,"Discipline.Priest","holymagetv"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","holymagetv"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","holymagetv"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","holymagetv"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","holymagetv"
"Priest","Discipline","Lenience",50,"Discipline.Priest","holymagetv"
"Priest","Holy","Trail of Light",15,"Holy.Priest","psyches"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","psyches"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","psyches"
"Priest","Holy","Censure",35,"Holy.Priest","psyches"
"Priest","Holy","Surge of Light",40,"Holy.Priest","psyches"
"Priest","Holy","Divine Star",45,"Holy.Priest","psyches"
"Priest","Holy","Apotheosis",50,"Holy.Priest","psyches"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","djairfryerx"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","djairfryerx"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","djairfryerx"
"Paladin","Retribution","Eye for an Eye",35,"Retribution.Paladin","djairfryerx"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","djairfryerx"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","djairfryerx"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","djairfryerx"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","flynzz"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","flynzz"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","flynzz"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","flynzz"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","flynzz"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","flynzz"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","flynzz"
"Mage","Fire","Firestarter",15,"Fire.Mage","maxvila"
"Mage","Fire","Shimmer",25,"Fire.Mage","maxvila"
"Mage","Fire","Rune of Power",30,"Fire.Mage","maxvila"
"Mage","Fire","Flame On",35,"Fire.Mage","maxvila"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","maxvila"
"Mage","Fire","Living Bomb",45,"Fire.Mage","maxvila"
"Mage","Fire","Kindling",50,"Fire.Mage","maxvila"
"Death Knight","Blood","Tombstone",15,"Blood.Death Knight","tacofoxlol"
"Death Knight","Blood","Hemostasis",25,"Blood.Death Knight","tacofoxlol"
"Death Knight","Blood","Foul Bulwark",30,"Blood.Death Knight","tacofoxlol"
"Death Knight","Blood","Anti-Magic Barrier",35,"Blood.Death Knight","tacofoxlol"
"Death Knight","Blood","Grip of the Dead",40,"Blood.Death Knight","tacofoxlol"
"Death Knight","Blood","Voracious",45,"Blood.Death Knight","tacofoxlol"
"Death Knight","Blood","Red Thirst",50,"Blood.Death Knight","tacofoxlol"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","glogan"
"Warlock","Demonology","Power Siphon",25,"Demonology.Warlock","glogan"
"Warlock","Demonology","Dark Pact",30,"Demonology.Warlock","glogan"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","glogan"
"Warlock","Demonology","Howl of Terror",40,"Demonology.Warlock","glogan"
"Warlock","Demonology","Inner Demons",45,"Demonology.Warlock","glogan"
"Warlock","Demonology","Sacrificed Souls",50,"Demonology.Warlock","glogan"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","technique"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","technique"
