"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","manofmystery"
"Priest","Shadow","Damnation",45,"Shadow.Priest","manofmystery"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","manofmystery"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","brain"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","brain"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","brain"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","brain"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","brain"
"Paladin","Holy","Awakening",45,"Holy.Paladin","brain"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","brain"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","exzistance"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","exzistance"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","exzistance"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","exzistance"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","exzistance"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","exzistance"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","exzistance"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","wingsprocd"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","wingsprocd"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","wingsprocd"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","wingsprocd"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","wingsprocd"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","wingsprocd"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","wingsprocd"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","eudog"
"Druid","Feral","Wild Charge",25,"Feral.Druid","eudog"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","eudog"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","eudog"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","eudog"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","eudog"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","eudog"
"Priest","Discipline","Castigation",15,"Discipline.Priest","smightxd"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","smightxd"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","smightxd"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","smightxd"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","smightxd"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","smightxd"
"Priest","Discipline","Lenience",50,"Discipline.Priest","smightxd"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","lagzistance"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","lagzistance"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","lagzistance"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","lagzistance"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","lagzistance"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","lagzistance"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","lagzistance"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","romulap"
"Rogue","Subtlety","Subterfuge",25,"Subtlety.Rogue","romulap"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","romulap"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","romulap"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","romulap"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","romulap"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","romulap"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","lplusratio"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","vicestko"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","vicestko"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","vicestko"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","vicestko"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","vicestko"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","vicestko"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","vicestko"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","gbg"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","gbg"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","gbg"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","gbg"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","gbg"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","gbg"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","gbg"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","marvin"
"Druid","Feral","Wild Charge",25,"Feral.Druid","marvin"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","marvin"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","marvin"
"Druid","Feral","Savage Roar",40,"Feral.Druid","marvin"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","marvin"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","marvin"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","smexxin"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","smexxin"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","smexxin"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","smexxin"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","smexxin"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","smexxin"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","smexxin"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","innocentgunz"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","innocentgunz"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","clapperr"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","clapperr"
"Warrior","Arms","Massacre",30,"Arms.Warrior","clapperr"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","clapperr"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","clapperr"
"Warrior","Arms","Avatar",45,"Arms.Warrior","clapperr"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","clapperr"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","toonah"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","toonah"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","toonah"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","toonah"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","toonah"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","toonah"
"Druid","Restoration","Flourish",50,"Restoration.Druid","toonah"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","palumor"
"Rogue","Subtlety","Subterfuge",25,"Subtlety.Rogue","palumor"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","palumor"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","palumor"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","palumor"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","palumor"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","palumor"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","trillr"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","kalvish"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","kalvish"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","kalvish"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","kalvish"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","kalvish"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","kalvish"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","kalvish"
"Priest","Discipline","Castigation",15,"Discipline.Priest","rinnegekz"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","rinnegekz"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","rinnegekz"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","rinnegekz"
"Priest","Discipline","Contrition",40,"Discipline.Priest","rinnegekz"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","rinnegekz"
"Priest","Discipline","Lenience",50,"Discipline.Priest","rinnegekz"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","junglejym"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","junglejym"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","junglejym"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","junglejym"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","junglejym"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","junglejym"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","junglejym"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","pd"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","pd"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","pd"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","pd"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","pd"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","pd"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","pd"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","olympicz"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","olympicz"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","olympicz"
"Priest","Holy","Censure",35,"Holy.Priest","olympicz"
"Priest","Holy","Surge of Light",40,"Holy.Priest","olympicz"
"Priest","Holy","Benediction",45,"Holy.Priest","olympicz"
"Priest","Holy","Apotheosis",50,"Holy.Priest","olympicz"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","rbtz"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","rbtz"
"Mage","Fire","Firestarter",15,"Fire.Mage","aeghis"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","aeghis"
"Mage","Fire","Rune of Power",30,"Fire.Mage","aeghis"
"Mage","Fire","Flame On",35,"Fire.Mage","aeghis"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","aeghis"
"Mage","Fire","Living Bomb",45,"Fire.Mage","aeghis"
"Mage","Fire","Kindling",50,"Fire.Mage","aeghis"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","wodferal"
"Druid","Feral","Wild Charge",25,"Feral.Druid","wodferal"
"Druid","Feral","Restoration Affinity",30,"Feral.Druid","wodferal"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","wodferal"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","wodferal"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","wodferal"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","wodferal"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","tonyparmesan"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","tonyparmesan"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","tonyparmesan"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","tonyparmesan"
"Priest","Holy","Surge of Light",40,"Holy.Priest","tonyparmesan"
"Priest","Holy","Benediction",45,"Holy.Priest","tonyparmesan"
"Priest","Holy","Apotheosis",50,"Holy.Priest","tonyparmesan"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","cjqyyds"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","cjqyyds"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","revolol"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","revolol"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","revolol"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","revolol"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","revolol"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","revolol"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","revolol"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","fdb"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","fdb"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","fdb"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","fdb"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","fdb"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","fdb"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","fdb"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","tjxaxa"
"Druid","Feral","Wild Charge",25,"Feral.Druid","tjxaxa"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","tjxaxa"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","tjxaxa"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","tjxaxa"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","tjxaxa"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","tjxaxa"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","kalvishx"
"Rogue","Subtlety","Subterfuge",25,"Subtlety.Rogue","kalvishx"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","kalvishx"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","kalvishx"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","kalvishx"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","kalvishx"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","kalvishx"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","cloudluti"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","cloudluti"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","axtin"
"Druid","Feral","Renewal",25,"Feral.Druid","axtin"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","axtin"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","axtin"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","axtin"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","axtin"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","axtin"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Cavalier",35,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","marvinceo"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","vigarst"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","vigarst"
"Mage","Fire","Firestarter",15,"Fire.Mage","dopaminex"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","dopaminex"
"Mage","Fire","Rune of Power",30,"Fire.Mage","dopaminex"
"Mage","Fire","Flame On",35,"Fire.Mage","dopaminex"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","dopaminex"
"Mage","Fire","Living Bomb",45,"Fire.Mage","dopaminex"
"Mage","Fire","Kindling",50,"Fire.Mage","dopaminex"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","nahj"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","nahj"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","nahj"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","nahj"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","nahj"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","nahj"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","nahj"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","swifty"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","swifty"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","swifty"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","swifty"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","swifty"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","swifty"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","swifty"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","bicmex"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","bicmex"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","bicmex"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","bicmex"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","bicmex"
"Hunter","Survival","Flanking Strike",45,"Survival.Hunter","bicmex"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","bicmex"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","notinsanity"
"Druid","Feral","Wild Charge",25,"Feral.Druid","notinsanity"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","notinsanity"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","notinsanity"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","notinsanity"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","notinsanity"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","notinsanity"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","wodferalz"
"Druid","Feral","Wild Charge",25,"Feral.Druid","wodferalz"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","wodferalz"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","wodferalz"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","wodferalz"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","wodferalz"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","wodferalz"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","cindyloux"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","cindyloux"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","cindyloux"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","cindyloux"
"Priest","Holy","Surge of Light",40,"Holy.Priest","cindyloux"
"Priest","Holy","Benediction",45,"Holy.Priest","cindyloux"
"Priest","Holy","Apotheosis",50,"Holy.Priest","cindyloux"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","oql"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","oql"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","oql"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","oql"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","oql"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","oql"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","oql"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","explicit"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","ssds"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","ssds"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","krawkraw"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","krawkraw"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","krawkraw"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","krawkraw"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","krawkraw"
"Paladin","Retribution","Selfless Healer",45,"Retribution.Paladin","krawkraw"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","krawkraw"
"Mage","Fire","Firestarter",15,"Fire.Mage","ceralium"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","ceralium"
"Mage","Fire","Rune of Power",30,"Fire.Mage","ceralium"
"Mage","Fire","Flame On",35,"Fire.Mage","ceralium"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","ceralium"
"Mage","Fire","Living Bomb",45,"Fire.Mage","ceralium"
"Mage","Fire","Kindling",50,"Fire.Mage","ceralium"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","samuelceo"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","samuelceo"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","samuelceo"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","samuelceo"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","samuelceo"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","samuelceo"
"Druid","Restoration","Germination",50,"Restoration.Druid","samuelceo"
