"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Mage","Fire","Firestarter",15,"Fire.Mage","aeghis"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","aeghis"
"Mage","Fire","Rune of Power",30,"Fire.Mage","aeghis"
"Mage","Fire","Flame On",35,"Fire.Mage","aeghis"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","aeghis"
"Mage","Fire","Living Bomb",45,"Fire.Mage","aeghis"
"Mage","Fire","Kindling",50,"Fire.Mage","aeghis"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","preblur"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","preblur"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","preblur"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","preblur"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","preblur"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","preblur"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","preblur"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","stopflopnrop"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","stopflopnrop"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","stopflopnrop"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","stopflopnrop"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","stopflopnrop"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","stopflopnrop"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","stopflopnrop"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","renner"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","renner"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","renner"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","renner"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","renner"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","renner"
"Druid","Restoration","Flourish",50,"Restoration.Druid","renner"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","explicit"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","explicit"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","chun"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","chun"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","clownvish"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","clownvish"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","clownvish"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","clownvish"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","clownvish"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","clownvish"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","clownvish"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","rbkubzy"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","rbkubzy"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","rbkubzy"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","rbkubzy"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","rbkubzy"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","rbkubzy"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","rbkubzy"
"Mage","Fire","Firestarter",15,"Fire.Mage","aegx"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","aegx"
"Mage","Fire","Rune of Power",30,"Fire.Mage","aegx"
"Mage","Fire","Flame On",35,"Fire.Mage","aegx"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","aegx"
"Mage","Fire","Living Bomb",45,"Fire.Mage","aegx"
"Mage","Fire","Kindling",50,"Fire.Mage","aegx"
"Mage","Fire","Firestarter",15,"Fire.Mage","xaryu"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","xaryu"
"Mage","Fire","Rune of Power",30,"Fire.Mage","xaryu"
"Mage","Fire","Flame On",35,"Fire.Mage","xaryu"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","xaryu"
"Mage","Fire","Living Bomb",45,"Fire.Mage","xaryu"
"Mage","Fire","Kindling",50,"Fire.Mage","xaryu"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","wodferal"
"Druid","Feral","Wild Charge",25,"Feral.Druid","wodferal"
"Druid","Feral","Restoration Affinity",30,"Feral.Druid","wodferal"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","wodferal"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","wodferal"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","wodferal"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","wodferal"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","oldasianman"
"Warlock","Demonology","Power Siphon",25,"Demonology.Warlock","oldasianman"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","oldasianman"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","oldasianman"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","oldasianman"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","oldasianman"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","oldasianman"
"Priest","Holy","Enlightenment",15,"Holy.Priest","bigvuqoffdam"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","bigvuqoffdam"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","bigvuqoffdam"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","bigvuqoffdam"
"Priest","Holy","Surge of Light",40,"Holy.Priest","bigvuqoffdam"
"Priest","Holy","Benediction",45,"Holy.Priest","bigvuqoffdam"
"Priest","Holy","Apotheosis",50,"Holy.Priest","bigvuqoffdam"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","mvqdh"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","mvqdh"
"Druid","Guardian","Brambles",15,"Guardian.Druid","lgpepperoni"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","lgpepperoni"
"Druid","Guardian","Restoration Affinity",30,"Guardian.Druid","lgpepperoni"
"Druid","Guardian","Mighty Bash",35,"Guardian.Druid","lgpepperoni"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","lgpepperoni"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","lgpepperoni"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","lgpepperoni"
"Mage","Fire","Firestarter",15,"Fire.Mage","fatrat"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","fatrat"
"Mage","Fire","Rune of Power",30,"Fire.Mage","fatrat"
"Mage","Fire","Flame On",35,"Fire.Mage","fatrat"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","fatrat"
"Mage","Fire","Living Bomb",45,"Fire.Mage","fatrat"
"Mage","Fire","Kindling",50,"Fire.Mage","fatrat"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","trillr"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","demoncouch"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","demoncouch"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","thugonomicz"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","thugonomicz"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","wushoolay"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","wushoolay"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","wushoolay"
"Druid","Restoration","Mass Entanglement",35,"Restoration.Druid","wushoolay"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","wushoolay"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","wushoolay"
"Druid","Restoration","Germination",50,"Restoration.Druid","wushoolay"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","bleeds"
"Druid","Feral","Wild Charge",25,"Feral.Druid","bleeds"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","bleeds"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","bleeds"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","bleeds"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","bleeds"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","bleeds"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","jarome"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","jarome"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","jarome"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","jarome"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","jarome"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","jarome"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","jarome"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","baegoesmeow"
"Druid","Restoration","Germination",50,"Restoration.Druid","baegoesmeow"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","jerrybigbean"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","jerrybigbean"
"Paladin","Holy","Repentance",30,"Holy.Paladin","jerrybigbean"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","jerrybigbean"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","jerrybigbean"
"Paladin","Holy","Awakening",45,"Holy.Paladin","jerrybigbean"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","jerrybigbean"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Prey on the Weak",40,"Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","narangbyul"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","narangbyul"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","execute"
"Warrior","Fury","Double Time",25,"Fury.Warrior","execute"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","execute"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","execute"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","execute"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","execute"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","execute"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","rennar"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","rennar"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","rennar"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","rennar"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","rennar"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","rennar"
"Druid","Restoration","Flourish",50,"Restoration.Druid","rennar"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","catwalk"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","catwalk"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","catwalk"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","catwalk"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","catwalk"
"Druid","Restoration","Inner Peace",45,"Restoration.Druid","catwalk"
"Druid","Restoration","Flourish",50,"Restoration.Druid","catwalk"
"Priest","Discipline","Castigation",15,"Discipline.Priest","challengerz"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","challengerz"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","challengerz"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","challengerz"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","challengerz"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","challengerz"
"Priest","Discipline","Lenience",50,"Discipline.Priest","challengerz"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","jaromex"
"Mage","Fire","Firestarter",15,"Fire.Mage","bigfatrat"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","bigfatrat"
"Mage","Fire","Rune of Power",30,"Fire.Mage","bigfatrat"
"Mage","Fire","Flame On",35,"Fire.Mage","bigfatrat"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","bigfatrat"
"Mage","Fire","Living Bomb",45,"Fire.Mage","bigfatrat"
"Mage","Fire","Kindling",50,"Fire.Mage","bigfatrat"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","magnusz"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","magnusz"
"Warrior","Arms","Massacre",30,"Arms.Warrior","magnusz"
"Warrior","Arms","Bounding Stride",35,"Arms.Warrior","magnusz"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","magnusz"
"Warrior","Arms","Avatar",45,"Arms.Warrior","magnusz"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","magnusz"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","xiuni"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","xiuni"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","xiuni"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","xiuni"
"Priest","Holy","Surge of Light",40,"Holy.Priest","xiuni"
"Priest","Holy","Benediction",45,"Holy.Priest","xiuni"
"Priest","Holy","Apotheosis",50,"Holy.Priest","xiuni"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","johnybigbean"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","johnybigbean"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","johnybigbean"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","johnybigbean"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","johnybigbean"
